participant_id,mode,timestamp,attention_score,action,low_streak
P001,adaptive,105.96,0.87,Continue,0
P001,adaptive,106.11,0.85,Continue,0
P001,adaptive,106.27,0.84,Continue,0
P001,adaptive,106.43,0.86,Continue,0
P001,adaptive,106.58,0.82,Continue,0
P001,adaptive,106.74,0.84,Continue,0
P001,adaptive,107.26,0.84,Continue,0
P001,adaptive,107.41,0.83,Continue,0
P001,adaptive,107.57,0.83,Continue,0
P001,adaptive,107.72,0.86,Continue,0
P001,adaptive,107.88,0.86,Continue,0
P001,adaptive,108.04,0.85,Continue,0
P001,adaptive,108.19,0.83,Continue,0
P001,adaptive,108.35,0.85,Continue,0
P001,adaptive,108.5,0.83,Continue,0
P001,adaptive,108.66,0.84,Continue,0
P001,adaptive,108.81,0.82,Continue,0
P001,adaptive,108.98,0.85,Continue,0
P001,adaptive,109.13,0.82,Continue,0
P001,adaptive,109.3,0.85,Continue,0
P001,adaptive,109.45,0.84,Continue,0
P001,adaptive,109.61,0.86,Continue,0
P001,adaptive,109.76,0.83,Continue,0
P001,adaptive,109.93,0.83,Continue,0
P001,adaptive,110.1,0.81,Continue,0
P001,adaptive,110.27,0.78,Continue,0
P001,adaptive,110.42,0.84,Continue,0
P001,adaptive,110.58,0.83,Continue,0
P001,adaptive,110.73,0.85,Continue,0
P001,adaptive,110.89,0.83,Continue,0
P001,adaptive,111.06,0.85,Continue,0
P001,adaptive,111.23,0.83,Continue,0
P001,adaptive,111.38,0.78,Continue,0
P001,adaptive,111.54,0.82,Continue,0
P001,adaptive,111.69,0.77,Continue,0
P001,adaptive,111.85,0.88,Continue,0
P001,adaptive,112.01,0.89,Continue,0
P001,adaptive,112.17,0.91,Continue,0
P001,adaptive,112.31,0.83,Continue,0
P001,adaptive,112.48,0.89,Continue,0
P001,adaptive,112.63,0.9,Continue,0
P001,adaptive,112.78,0.96,Continue,0
P001,adaptive,112.94,0.91,Continue,0
P001,adaptive,113.1,0.87,Continue,0
P001,adaptive,113.25,0.9,Continue,0
P001,adaptive,113.41,0.85,Continue,0
P001,adaptive,113.56,0.9,Continue,0
P001,adaptive,113.72,0.9,Continue,0
P001,adaptive,113.88,0.91,Continue,0
P001,adaptive,114.03,0.85,Continue,0
P001,adaptive,114.19,0.88,Continue,0
P001,adaptive,114.35,0.91,Continue,0
P001,adaptive,114.5,0.89,Continue,0
P001,adaptive,114.67,0.89,Continue,0
P001,adaptive,114.83,0.9,Continue,0
P001,adaptive,114.99,0.87,Continue,0
P001,adaptive,115.15,0.84,Continue,0
P001,adaptive,115.31,0.85,Continue,0
P001,adaptive,115.46,0.81,Continue,0
P001,adaptive,115.62,0.87,Continue,0
P001,adaptive,115.78,0.83,Continue,0
P001,adaptive,115.93,0.88,Continue,0
P001,adaptive,116.09,0.87,Continue,0
P001,adaptive,116.26,0.89,Continue,0
P001,adaptive,116.42,0.88,Continue,0
P001,adaptive,116.59,0.87,Continue,0
P001,adaptive,116.75,0.88,Continue,0
P001,adaptive,116.92,0.9,Continue,0
P001,adaptive,117.07,0.86,Continue,0
P001,adaptive,117.23,0.87,Continue,0
P001,adaptive,117.39,0.9,Continue,0
P001,adaptive,117.54,0.87,Continue,0
P001,adaptive,117.7,0.89,Continue,0
P001,adaptive,117.85,0.89,Continue,0
P001,adaptive,118.01,0.89,Continue,0
P001,adaptive,118.17,0.91,Continue,0
P001,adaptive,118.33,0.94,Continue,0
P001,adaptive,118.49,0.9,Continue,0
P001,adaptive,118.65,0.89,Continue,0
P001,adaptive,118.8,0.89,Continue,0
P001,adaptive,118.96,0.9,Continue,0
P001,adaptive,119.11,0.92,Continue,0
P001,adaptive,119.27,0.9,Continue,0
P001,adaptive,119.43,0.89,Continue,0
P001,adaptive,119.58,0.87,Continue,0
P001,adaptive,119.73,0.88,Continue,0
P001,adaptive,119.9,0.88,Continue,0
